iter,Lik1,Lik2,chain
73,82975.99859,79727.08922,5
75,82930.55832,79727.08922,5
77,82828.13735,79727.08922,5
79,82622.15246,78392.27841,5
81,82394.53692,78392.27841,5
83,82234.42581,78392.27841,5
85,82120.01146,78392.27841,5
87,82054.90816,78392.27841,5
89,81767.91476,76889.47278,5
91,81715.64396,76889.47278,5
93,81045.94948,76889.47278,5
95,80941.00756,74691.61508,5
97,80857.5303,74691.61508,5
99,80795.56788,74691.61508,5
101,80313.77345,74691.61508,5
103,80280.73681,74691.61508,5
105,79807.38331,74691.61508,5
107,79727.08922,74691.61508,5
109,79291.50826,74691.61508,5
111,78906.338,73209.0901,5
113,78849.87761,73209.0901,5
115,78497.28463,73209.0901,5
117,78392.27841,71476.08511,5
119,77658.69345,71476.08511,5
121,77116.68558,71476.08511,5
123,76889.47278,71476.08511,5
125,76560.41943,69892.9091,5
127,75817.15208,69892.9091,5
129,75738.33391,69892.9091,5
131,75576.95828,69892.9091,5
133,74934.4323,68502.72048,5
135,74912.23879,68502.72048,5
137,74691.61508,68502.72048,5
139,74346.7455,68502.72048,5
141,73412.00782,68502.72048,5
143,73209.0901,68502.72048,5
145,72530.17439,68502.72048,5
147,72447.69917,68502.72048,5
149,72180.79283,68502.72048,5
151,71476.08511,68502.72048,5
153,71166.35897,68502.72048,5
155,70977.1316,68502.72048,5
157,70690.20106,68502.72048,5
159,70637.46909,68502.72048,5
161,70438.33559,68502.72048,5
163,70212.86129,68502.72048,5
165,70033.66881,68502.72048,5
167,69953.74444,67747.60871,5
169,69892.9091,67747.60871,5
171,69755.60032,67747.60871,5
173,69648.10651,67747.60871,5
175,69453.88501,67747.60871,5
177,69435.86066,67747.60871,5
179,69284.79794,67747.60871,5
181,69246.07536,67236.05232,5
183,69136.26931,67236.05232,5
185,69107.21552,67236.05232,5
187,68953.862,67236.05232,5
189,68895.70607,67236.05232,5
191,68566.72663,66903.98128,5
193,68539.57523,66903.98128,5
195,68538.07982,66903.98128,5
197,68502.72048,66711.58131,5
199,68345.98661,66711.58131,5
201,68008.79848,66711.58131,5
203,67974.11269,66711.58131,5
205,67874.28631,66616.35174,5
207,67747.60871,66616.35174,5
209,67503.62878,66403.61979,5
211,67502.99803,66403.61979,5
213,67436.56733,66403.61979,5
215,67375.80007,66403.61979,5
217,67236.05232,66403.61979,5
219,67202.15748,66403.61979,5
221,67084.44612,66403.61979,5
223,66960.10205,66403.61979,5
225,66907.79282,66403.61979,5
227,66903.98128,66403.61979,5
229,66866.85657,66403.61979,5
231,66835.47675,66403.61979,5
233,66711.58131,66403.61979,5
235,66673.04091,66403.61979,5
237,66653.38911,66403.61979,5
239,66644.06334,66403.61979,5
241,66643.19067,66403.61979,5
243,66637.3881,66403.61979,5
245,66631.72145,66403.61979,5
247,66621.70099,66374.44864,5
249,66616.35174,66158.69748,5
251,66540.72901,66158.69748,5
253,66504.36973,66158.69748,5
255,66504.29243,66158.69748,5
257,66488.80065,66158.69748,5
259,66485.54365,66158.69748,5
261,66470.72172,66158.69748,5
263,66468.71028,66158.69748,5
265,66466.19517,66158.69748,5
267,66439.13389,66028.76016,5
269,66416.02098,66028.76016,5
271,66404.45621,66028.76016,5
273,66403.61979,66028.76016,5
275,66374.44864,66028.76016,5
277,66355.13922,66028.76016,5
279,66343.22298,66028.76016,5
281,66335.53522,66028.76016,5
283,66311.2937,65913.07685,5
285,66275.10825,65913.07685,5
287,66252.81864,65913.07685,5
289,66251.23281,65913.07685,5
291,66237.53351,65913.07685,5
293,66217.54053,65913.07685,5
295,66194.11203,65836.48526,5
297,66173.82985,65836.48526,5
299,66158.69748,65836.48526,5
301,66138.47098,65836.48526,5
303,66112.31043,65802.39893,5
305,66075.91603,65802.39893,5
307,66040.93609,65802.39893,5
309,66028.76016,65802.39893,5
311,66018.83683,65802.39893,5
313,66009.73882,65690.62737,5
315,65991.36775,65690.62737,5
317,65967.50941,65690.62737,5
319,65952.45015,65690.62737,5
321,65943.61764,65690.62737,5
323,65913.07685,65690.62737,5
325,65872.33659,65690.62737,5
327,65869.15631,65690.62737,5
329,65836.48526,65690.62737,5
331,65829.45801,65690.62737,5
333,65816.21591,65690.62737,5
335,65814.08709,65690.62737,5
337,65808.19328,65690.62737,5
339,65802.39893,65690.62737,5
341,65779.09731,65690.62737,5
343,65767.31197,65690.62737,5
345,65748.56457,65690.62737,5
347,65745.16058,65690.62737,5
349,65744.27448,65690.62737,5
351,65738.28407,65690.62737,5
353,65729.04254,65690.62737,5
355,65728.91694,65690.62737,5
357,65727.43953,65690.62737,5
359,65726.97255,65690.62737,5
361,65724.4563,65690.62737,5
363,65723.64202,65689.52967,5
365,65722.77474,65686.40993,5
367,65722.20872,65686.40993,5
369,65717.15441,65679.78484,5
371,65712.07803,65679.78484,5
373,65710.84411,65671.44212,5
375,65703.2481,65671.44212,5
377,65700.50628,65671.44212,5
379,65698.44803,65662.05223,5
381,65696.57476,65662.05223,5
383,65694.3927,65662.05223,5
385,65693.58231,65662.05223,5
387,65692.91329,65662.05223,5
389,65691.73744,65648.20396,5
391,65690.62737,65648.20396,5
393,65689.52967,65648.20396,5
395,65686.56578,65648.20396,5
397,65686.40993,65648.20396,5
399,65679.78484,65648.20396,5
401,65677.02391,65648.20396,5
403,65676.22821,65648.20396,5
405,65674.8197,65648.20396,5
407,65673.80144,65645.30657,5
409,65672.17199,65635.39805,5
411,65671.44212,65635.39805,5
413,65665.63329,65635.39805,5
415,65665.19562,65635.39805,5
417,65664.23532,65635.39805,5
419,65662.05223,65635.39805,5
421,65661.46144,65635.39805,5
423,65660.38017,65635.39805,5
425,65659.37196,65635.39805,5
427,65657.56651,65628.1521,5
429,65650.99204,65628.1521,5
431,65650.79416,65628.1521,5
433,65648.63356,65622.64534,5
435,65648.40297,65622.64534,5
437,65648.20396,65622.64534,5
439,65645.31965,65622.64534,5
441,65645.30657,65618.63078,5
443,65643.39852,65618.63078,5
445,65639.49318,65618.55289,5
447,65637.58363,65616.82261,5
449,65636.23207,65616.82261,5
451,65635.48873,65616.82261,5
453,65635.39805,65615.40666,5
455,65631.11724,65615.40666,5
457,65630.2032,65615.40666,5
459,65628.54828,65615.40666,5
461,65628.1521,65611.13079,5
463,65627.94284,65611.13079,5
465,65624.22219,65611.13079,5
467,65622.64534,65611.13079,5
469,65622.3826,65611.13079,5
471,65620.4237,65611.13079,5
473,65619.29723,65611.13079,5
475,65619.25058,65611.13079,5
477,65618.92029,65611.13079,5
479,65618.63078,65611.13079,5
481,65618.59727,65611.13079,5
483,65618.55289,65607.95127,5
485,65618.30716,65607.95127,5
487,65616.82261,65607.95127,5
489,65616.74558,65607.95127,5
491,65615.60478,65607.95127,5
493,65615.44142,65607.95127,5
495,65615.40666,65607.95127,5
497,65614.88491,65607.95127,5
499,65614.43734,65607.95127,5
501,65613.79157,65607.95127,5
503,65613.09401,65607.75397,5
505,65612.94976,65607.75397,5
507,65612.62864,65607.42411,5
509,65612.1682,65607.42411,5
511,65612.11344,65607.42411,5
513,65612.07326,65607.20116,5
515,65611.13079,65603.8799,5
517,65610.77851,65603.8799,5
519,65609.66366,65603.8799,5
521,65609.28144,65603.8799,5
523,65609.02203,65603.8799,5
525,65608.86674,65603.8799,5
527,65608.84979,65603.8799,5
529,65608.80637,65603.8799,5
531,65608.22973,65603.8799,5
533,65607.95127,65603.8799,5
535,65607.76278,65603.8799,5
537,65607.75397,65603.8799,5
539,65607.42411,65603.8799,5
541,65607.20116,65603.75928,5
543,65606.78936,65603.75928,5
545,65606.47144,65603.72693,5
547,65606.20053,65600.95187,5
549,65606.05122,65600.95187,5
551,65606.0046,65600.95187,5
553,65605.73517,65600.95187,5
555,65605.26299,65600.95187,5
557,65604.96483,65600.95187,5
559,65604.91052,65600.95187,5
561,65604.89557,65600.95187,5
563,65604.74875,65600.95187,5
565,65604.16952,65600.95187,5
567,65603.8799,65600.95187,5
569,65603.82497,65600.95187,5
571,65603.75928,65600.95187,5
573,65603.72693,65599.84544,5
575,65603.47323,65599.84544,5
577,65603.05188,65598.65927,5
579,65602.71486,65598.65927,5
581,65602.70507,65598.65927,5
583,65602.7047,65598.65927,5
585,65602.11608,65598.65927,5
587,65602.06818,65598.65927,5
589,65602.06352,65598.65927,5
591,65601.9136,65596.8811,5
593,65601.63044,65596.8811,5
595,65601.40058,65596.8811,5
597,65601.07588,65596.8811,5
599,65600.95187,65596.8811,5
601,65600.33828,65596.8811,5
603,65600.13865,65596.8811,5
605,65600.00533,65595.6937,5
607,65599.85138,65594.22046,5
609,65599.84544,65594.22046,5
611,65598.98493,65594.22046,5
613,65598.92347,65594.22046,5
615,65598.73057,65594.22046,5
617,65598.65927,65592.86125,5
619,65598.06374,65592.86125,5
621,65597.65502,65590.65353,5
623,65597.60436,65590.65353,5
625,65597.22246,65590.65353,5
627,65597.06289,65590.65353,5
629,65597.04498,65588.15475,5
631,65596.8811,65588.15475,5
633,65595.6937,65588.15475,5
635,65595.35788,65588.15475,5
637,65594.98621,65588.15475,5
639,65594.8979,65588.15475,5
641,65594.85957,65588.15475,5
643,65594.33371,65588.15475,5
645,65594.22046,65583.7468,5
647,65593.18371,65583.7468,5
649,65592.86125,65583.7468,5
651,65591.65381,65583.7468,5
653,65591.40508,65583.7468,5
655,65591.37035,65583.7468,5
657,65590.65353,65583.7468,5
659,65590.42569,65583.7468,5
661,65589.9465,65583.7468,5
663,65589.61092,65582.52455,5
665,65589.24432,65580.60839,5
667,65588.84182,65577.7497,5
669,65588.74369,65577.7497,5
671,65588.15475,65577.7497,5
673,65586.87191,65577.7497,5
675,65585.36559,65577.7497,5
677,65585.13785,65577.7497,5
679,65585.11711,65577.7497,5
681,65585.11505,65576.86721,5
683,65584.49184,65576.21026,5
685,65584.09592,65572.02499,5
687,65583.90995,65572.02499,5
689,65583.7468,65572.02499,5
691,65582.52455,65572.02499,5
693,65580.60839,65572.02499,5
695,65580.58973,65572.02499,5
697,65579.51342,65572.02499,5
699,65579.42602,65572.02499,5
701,65578.92635,65572.02499,5
703,65578.26741,65572.02499,5
705,65578.19356,65571.18226,5
707,65577.7497,65571.18226,5
709,65576.86721,65571.18226,5
711,65576.21026,65571.18226,5
713,65576.14642,65571.18226,5
715,65575.93802,65570.31891,5
717,65575.54086,65570.31891,5
719,65574.66829,65569.63801,5
721,65574.1621,65569.63801,5
723,65574.07099,65569.63801,5
725,65574.04899,65569.63801,5
727,65573.18464,65569.59822,5
729,65573.0674,65569.59822,5
731,65572.9391,65569.07704,5
733,65572.69402,65569.07704,5
735,65572.60592,65568.77538,5
737,65572.43269,65568.77538,5
739,65572.02499,65568.77538,5
741,65571.76266,65568.77538,5
743,65571.18226,65568.45413,5
745,65570.53388,65568.45413,5
747,65570.4435,65568.45413,5
749,65570.31891,65568.26892,5
751,65570.18696,65568.26892,5
753,65569.82741,65568.26892,5
755,65569.80775,65568.26892,5
757,65569.63801,65568.26892,5
759,65569.59822,65568.26892,5
761,65569.25888,65568.26892,5
763,65569.24666,65567.99123,5
765,65569.23367,65567.99123,5
767,65569.1822,65567.99123,5
769,65569.17764,65567.38068,5
771,65569.07704,65566.76406,5
773,65568.79743,65566.76406,5
775,65568.77538,65566.76406,5
777,65568.69125,65566.76406,5
779,65568.60589,65566.76406,5
781,65568.45803,65566.76406,5
783,65568.45413,65566.76406,5
785,65568.38567,65566.76406,5
787,65568.33811,65566.76406,5
789,65568.26892,65566.76406,5
791,65568.24846,65566.76406,5
793,65568.15364,65565.72602,5
795,65567.99123,65565.72602,5
797,65567.8786,65565.72602,5
799,65567.79318,65565.72602,5
801,65567.76997,65565.72602,5
803,65567.70164,65565.72602,5
805,65567.51497,65565.72602,5
807,65567.38068,65565.72602,5
809,65567.20393,65565.72602,5
811,65567.18958,65565.72602,5
813,65567.09537,65565.72602,5
815,65567.08831,65565.5269,5
817,65566.96365,65565.07352,5
819,65566.88169,65565.07352,5
821,65566.77463,65564.62746,5
823,65566.76406,65564.62746,5
825,65566.36401,65564.62746,5
827,65566.32427,65563.89381,5
829,65566.23132,65563.89381,5
831,65566.12411,65563.89381,5
833,65566.12196,65563.89381,5
835,65566.03072,65563.89381,5
837,65565.9487,65563.89381,5
839,65565.80122,65563.45949,5
841,65565.72602,65562.08075,5
843,65565.5269,65562.08075,5
845,65565.23696,65562.08075,5
847,65565.07352,65562.08075,5
849,65564.81483,65562.08075,5
851,65564.68646,65562.08075,5
853,65564.62746,65562.08075,5
855,65564.48714,65562.08075,5
857,65564.30667,65562.08075,5
859,65564.23625,65562.08075,5
861,65564.02455,65562.08075,5
863,65564.02249,65562.08075,5
865,65563.89381,65562.08075,5
867,65563.84253,65562.08075,5
869,65563.45949,65561.73809,5
871,65563.28007,65561.34896,5
873,65563.26319,65561.34896,5
875,65563.07984,65561.34896,5
877,65562.89793,65561.34896,5
879,65562.88516,65561.34896,5
881,65562.8192,65561.34896,5
883,65562.68879,65561.07531,5
885,65562.63532,65559.79719,5
887,65562.58911,65559.79719,5
889,65562.43664,65559.79719,5
891,65562.20686,65559.79719,5
893,65562.15931,65559.79719,5
895,65562.08075,65559.79719,5
897,65562.04512,65559.79719,5
899,65562.04196,65559.05293,5
901,65561.73809,65559.05293,5
903,65561.51901,65559.05293,5
905,65561.5153,65559.05293,5
907,65561.43655,65559.05293,5
909,65561.34896,65559.05293,5
911,65561.07531,65559.05293,5
913,65560.7713,65557.40409,5
915,65560.52924,65557.40409,5
917,65560.33514,65557.40409,5
919,65560.18219,65557.40409,5
921,65560.09255,65557.40409,5
923,65559.95758,65557.40409,5
925,65559.93505,65557.40409,5
927,65559.79719,65557.40409,5
929,65559.7295,65557.40409,5
931,65559.62224,65555.84782,5
933,65559.34285,65555.84782,5
935,65559.29144,65555.84782,5
937,65559.05836,65555.84782,5
939,65559.05293,65554.19443,5
941,65558.08065,65554.19443,5
943,65558.01813,65554.19443,5
945,65558.00271,65554.19443,5
947,65557.90815,65554.19443,5
949,65557.89204,65554.19443,5
951,65557.73034,65552.76262,5
953,65557.45038,65552.76262,5
955,65557.40987,65552.76262,5
957,65557.40409,65552.76262,5
959,65556.6654,65552.76262,5
961,65556.61548,65552.76262,5
963,65556.19271,65550.09695,5
965,65555.84782,65550.09695,5
967,65555.33793,65550.09695,5
969,65555.20371,65550.09695,5
971,65555.03745,65550.09695,5
973,65555.03727,65550.09695,5
975,65554.77034,65550.09695,5
977,65554.19443,65548.98403,5
979,65553.93315,65548.98403,5
981,65553.6189,65546.79744,5
983,65553.21904,65546.79744,5
985,65553.16315,65546.79744,5
987,65553.14827,65546.79744,5
989,65552.76262,65546.79744,5
991,65552.04307,65546.79744,5
993,65551.45794,65546.79744,5
995,65551.39415,65546.79744,5
997,65551.30762,65546.79744,5
999,65551.19528,65546.79744,5
1001,65551.12146,65543.91433,5
1003,65550.09695,65543.91433,5
1005,65549.71603,65543.91433,5
1007,65549.62637,65543.91433,5
1009,65549.38756,65543.91433,5
1011,65548.98403,65543.91433,5
1013,65548.74442,65543.91433,5
1015,65547.58932,65543.91433,5
1017,65547.54528,65543.91433,5
1019,65547.41423,65543.91433,5
1021,65547.34282,65541.83742,5
1023,65547.16417,65541.83742,5
1025,65547.11375,65541.83742,5
1027,65546.79744,65539.81032,5
1029,65546.63855,65539.81032,5
1031,65545.13764,65539.81032,5
1033,65544.92954,65539.81032,5
1035,65544.42916,65539.81032,5
1037,65544.26704,65539.81032,5
1039,65544.22629,65539.81032,5
1041,65544.08844,65539.81032,5
1043,65544.06554,65539.81032,5
1045,65543.94699,65539.81032,5
1047,65543.92253,65539.81032,5
1049,65543.91433,65538.62909,5
1051,65542.63303,65538.03818,5
1053,65541.96115,65538.03818,5
1055,65541.83742,65538.03818,5
1057,65541.56469,65538.03818,5
1059,65541.22121,65537.16658,5
1061,65541.20789,65537.16658,5
1063,65540.92641,65536.23494,5
1065,65540.80664,65536.23494,5
1067,65540.65082,65536.23494,5
1069,65540.39508,65535.78313,5
1071,65540.34122,65535.78313,5
1073,65540.00732,65535.78313,5
1075,65539.81032,65535.78313,5
1077,65538.62909,65535.78313,5
1079,65538.41982,65534.36762,5
1081,65538.40514,65534.36762,5
1083,65538.34477,65534.36762,5
1085,65538.03818,65534.36762,5
1087,65537.74764,65534.36762,5
1089,65537.52764,65534.36762,5
1091,65537.20422,65533.58726,5
1093,65537.16658,65533.58726,5
1095,65536.94775,65533.58726,5
1097,65536.39156,65532.47705,5
1099,65536.23494,65532.47705,5
1101,65536.16721,65532.47705,5
1103,65536.03391,65532.47705,5
1105,65535.78313,65532.47705,5
1107,65535.5279,65532.47705,5
1109,65535.51188,65532.47705,5
1111,65535.51169,65532.47705,5
1113,65535.50111,65532.47705,5
1115,65535.07814,65531.50986,5
1117,65534.84468,65530.55494,5
1119,65534.58646,65530.55494,5
1121,65534.36762,65530.55494,5
1123,65534.34927,65530.55494,5
1125,65533.85953,65530.55494,5
1127,65533.58726,65530.55494,5
1129,65533.31536,65529.74144,5
1131,65533.29928,65529.74144,5
1133,65533.18425,65529.74144,5
1135,65533.11198,65529.74144,5
1137,65532.76782,65529.74144,5
1139,65532.75171,65529.74144,5
1141,65532.51258,65529.74144,5
1143,65532.47705,65529.58299,5
1145,65532.23969,65529.58299,5
1147,65531.50986,65529.04472,5
1149,65531.34992,65529.04472,5
1151,65531.28867,65528.84884,5
1153,65530.92575,65528.28135,5
1155,65530.67026,65528.28135,5
1157,65530.62794,65528.28135,5
1159,65530.59767,65528.28135,5
1161,65530.55494,65528.26873,5
1163,65530.50935,65528.26873,5
1165,65530.46004,65526.18145,5
1167,65529.87354,65526.18145,5
1169,65529.77769,65526.18145,5
1171,65529.74144,65526.18145,5
1173,65529.58299,65526.18145,5
1175,65529.38311,65526.18145,5
1177,65529.30116,65526.18145,5
1179,65529.04472,65526.18145,5
1181,65528.89831,65526.18145,5
1183,65528.84884,65526.18145,5
1185,65528.4621,65526.18145,5
1187,65528.35901,65526.18145,5
1189,65528.28135,65526.18145,5
1191,65528.26873,65526.18145,5
1193,65528.19908,65526.18145,5
1195,65528.10597,65526.18145,5
1197,65528.01228,65524.97935,5
1199,65527.73137,65524.97935,5
1201,65527.69699,65524.97935,5
1203,65527.43851,65524.97935,5
1205,65527.33037,65524.97935,5
1207,65527.28525,65524.97935,5
1209,65527.13301,65524.97935,5
1211,65527.05849,65524.97935,5
1213,65527.01262,65524.15817,5
1215,65526.51421,65523.06278,5
1217,65526.50363,65523.06278,5
1219,65526.48657,65523.06278,5
1221,65526.21335,65523.06278,5
1223,65526.18145,65523.06278,5
1225,65525.68062,65523.06278,5
1227,65525.4335,65522.16324,5
1229,65525.38893,65522.16324,5
1231,65525.32974,65522.16324,5
1233,65525.11822,65522.16324,5
1235,65525.06844,65522.16324,5
1237,65525.05196,65521.15152,5
1239,65524.97935,65521.15152,5
1241,65524.46413,65520.48183,5
1243,65524.15817,65520.48183,5
1245,65523.83251,65520.48183,5
1247,65523.80563,65519.03015,5
1249,65523.27399,65519.03015,5
1251,65523.21485,65519.03015,5
1253,65523.06278,65519.03015,5
1255,65523.0129,65519.03015,5
1257,65522.91596,65519.03015,5
1259,65522.60972,65519.03015,5
1261,65522.23483,65519.03015,5
1263,65522.16324,65518.63097,5
1265,65521.59673,65518.63097,5
1267,65521.45547,65517.98186,5
1269,65521.15152,65517.39949,5
1271,65521.02506,65517.39949,5
1273,65520.48183,65517.39949,5
1275,65520.36806,65517.39949,5
1277,65520.3459,65517.39949,5
1279,65519.90898,65517.09653,5
1281,65519.75503,65517.09653,5
1283,65519.69928,65517.09653,5
1285,65519.56121,65516.80322,5
1287,65519.44857,65515.78455,5
1289,65519.41682,65515.78455,5
1291,65519.03015,65515.78455,5
1293,65518.63097,65515.78455,5
1295,65518.45516,65515.78455,5
1297,65518.38257,65515.78455,5
1299,65518.34038,65515.78455,5
1301,65518.10843,65515.78455,5
1303,65517.98186,65514.93024,5
1305,65517.86194,65514.93024,5
1307,65517.43268,65514.93024,5
1309,65517.39949,65514.93024,5
1311,65517.37661,65514.93024,5
1313,65517.09653,65514.93024,5
1315,65516.80322,65514.93024,5
1317,65516.75101,65514.93024,5
1319,65516.68898,65514.24227,5
1321,65516.55539,65514.24227,5
1323,65516.53627,65513.02053,5
1325,65516.11218,65513.02053,5
1327,65515.96271,65513.02053,5
1329,65515.94765,65513.02053,5
1331,65515.91723,65513.02053,5
1333,65515.78455,65513.02053,5
1335,65515.72642,65513.02053,5
1337,65515.59836,65513.02053,5
1339,65515.48699,65513.02053,5
1341,65515.00083,65513.02053,5
1343,65514.94662,65512.34184,5
1345,65514.93024,65512.34184,5
1347,65514.7343,65512.34184,5
1349,65514.66542,65512.34184,5
1351,65514.59669,65512.34184,5
1353,65514.29729,65512.34184,5
1355,65514.24227,65511.94601,5
1357,65514.12062,65511.94601,5
1359,65513.89278,65510.9175,5
1361,65513.73022,65510.9175,5
1363,65513.67687,65510.9175,5
1365,65513.5357,65510.9175,5
1367,65513.20327,65509.9607,5
1369,65513.10606,65509.9607,5
1371,65513.02053,65509.9607,5
1373,65512.78902,65509.9607,5
1375,65512.76003,65509.9607,5
1377,65512.5485,65509.9607,5
1379,65512.37735,65509.9607,5
1381,65512.36649,65509.9607,5
1383,65512.34184,65508.99988,5
1385,65511.94601,65508.99988,5
1387,65511.58522,65508.99988,5
1389,65511.31406,65508.19847,5
1391,65511.26509,65508.19847,5
1393,65511.20414,65508.19847,5
1395,65510.9175,65508.19847,5
1397,65510.82437,65508.19847,5
1399,65510.77303,65508.19847,5
1401,65510.34169,65507.30356,5
1403,65510.33521,65507.30356,5
1405,65510.13644,65507.30356,5
1407,65510.07501,65507.30356,5
1409,65509.9607,65507.30356,5
1411,65509.5533,65507.30356,5
1413,65509.28977,65507.30356,5
1415,65509.09213,65507.23126,5
1417,65509.05331,65506.86333,5
1419,65508.99988,65506.86333,5
1421,65508.82868,65506.86333,5
1423,65508.57462,65506.86333,5
1425,65508.36423,65506.4638,5
1427,65508.26386,65506.4638,5
1429,65508.19847,65506.4638,5
1431,65508.10952,65506.4638,5
1433,65507.7577,65505.0529,5
1435,65507.61916,65505.0529,5
1437,65507.58185,65505.0529,5
1439,65507.35187,65505.0529,5
1441,65507.30356,65505.0529,5
1443,65507.23126,65505.0529,5
1445,65506.99064,65505.0529,5
1447,65506.94649,65505.0529,5
1449,65506.86807,65505.0529,5
1451,65506.86333,65505.0529,5
1453,65506.74593,65505.0529,5
1455,65506.65181,65505.0529,5
1457,65506.63731,65505.0529,5
1459,65506.58765,65505.0529,5
1461,65506.53624,65505.0529,5
1463,65506.4638,65504.60583,5
1465,65506.20002,65504.60583,5
1467,65506.14411,65503.61852,5
1469,65505.87162,65503.61852,5
1471,65505.86284,65503.61852,5
1473,65505.85893,65503.61852,5
1475,65505.78753,65503.61852,5
1477,65505.71685,65503.61852,5
1479,65505.41323,65503.61852,5
1481,65505.4119,65503.61852,5
1483,65505.35327,65503.61852,5
1485,65505.25517,65503.61852,5
1487,65505.19822,65503.61852,5
1489,65505.11948,65503.05752,5
1491,65505.07216,65503.05752,5
1493,65505.0529,65501.9562,5
1495,65504.60583,65501.9562,5
1497,65504.38889,65501.9562,5
1499,65504.31108,65501.9562,5
1501,65504.29873,65501.9562,5
1503,65504.18472,65501.9562,5
1505,65504.1809,65501.9562,5
1507,65504.15213,65501.9562,5
1509,65503.9269,65500.43868,5
1511,65503.87277,65500.43868,5
1513,65503.67811,65500.43868,5
1515,65503.61852,65500.43868,5
1517,65503.13345,65500.43868,5
1519,65503.05752,65500.43868,5
1521,65502.93158,65500.43868,5
1523,65502.73118,65500.43868,5
1525,65502.69803,65500.43868,5
1527,65502.57007,65500.43868,5
1529,65502.41831,65500.43868,5
1531,65502.40752,65499.36526,5
1533,65502.21554,65499.36526,5
1535,65501.9562,65498.48051,5
1537,65501.68398,65498.48051,5
1539,65501.35735,65498.48051,5
1541,65501.01006,65498.48051,5
1543,65500.97686,65498.48051,5
1545,65500.88624,65498.48051,5
1547,65500.77508,65497.77927,5
1549,65500.64388,65497.77927,5
1551,65500.64306,65497.77927,5
1553,65500.59545,65497.77927,5
1555,65500.43998,65497.26766,5
1557,65500.43868,65497.26766,5
1559,65499.57968,65497.14878,5
1561,65499.36526,65497.14878,5
1563,65499.08659,65497.14878,5
1565,65498.98561,65496.97461,5
1567,65498.92455,65496.97461,5
1569,65498.89617,65496.97461,5
1571,65498.58841,65496.97461,5
1573,65498.56295,65496.93652,5
1575,65498.48051,65496.93652,5
1577,65498.11833,65496.64269,5
1579,65498.01271,65496.64269,5
1581,65497.77927,65496.64269,5
1583,65497.66133,65496.64269,5
1585,65497.47346,65496.64269,5
1587,65497.46621,65496.64269,5
1589,65497.2996,65496.64269,5
1591,65497.26766,65496.60687,5
1593,65497.21326,65496.60687,5
1595,65497.16566,65496.60687,5
1597,65497.14878,65496.54595,5
1599,65496.99146,65496.54595,5
1601,65496.97461,65496.54595,5
1603,65496.93652,65496.54595,5
1605,65496.90248,65496.54595,5
1607,65496.89333,65496.54595,5
1609,65496.87016,65496.54595,5
1611,65496.85919,65496.54595,5
1613,65496.83873,65496.54595,5
1615,65496.82983,65496.54595,5
1617,65496.79678,65496.54595,5
1619,65496.7712,65496.51383,5
1621,65496.76772,65496.50067,5
1623,65496.75319,65496.3138,5
1625,65496.72846,65496.3138,5
1627,65496.6625,65496.3138,5
1629,65496.65498,65496.3138,5
1631,65496.64789,65496.3138,5
1633,65496.64384,65496.3138,5
1635,65496.64269,65496.3138,5
1637,65496.60687,65496.3138,5
1639,65496.60577,65496.25545,5
1641,65496.56499,65496.02675,5
1643,65496.56019,65496.02675,5
1645,65496.54595,65496.02675,5
1647,65496.51383,65496.02675,5
1649,65496.50067,65496.02675,5
1651,65496.49165,65496.02675,5
1653,65496.46313,65496.02675,5
1655,65496.40709,65496.02675,5
1657,65496.40349,65496.02675,5
1659,65496.38098,65495.89267,5
1661,65496.37987,65495.89267,5
1663,65496.32743,65495.89267,5
1665,65496.3138,65495.89267,5
1667,65496.31246,65495.89267,5
1669,65496.29607,65495.57334,5
1671,65496.25545,65495.57334,5
1673,65496.2163,65495.57334,5
1675,65496.21436,65495.57334,5
1677,65496.18469,65495.57334,5
1679,65496.13895,65495.57334,5
1681,65496.12646,65495.30998,5
1683,65496.06699,65495.30998,5
1685,65496.02675,65495.30998,5
1687,65495.97275,65495.30998,5
1689,65495.9425,65495.30998,5
1691,65495.92861,65495.30998,5
1693,65495.9148,65495.00066,5
1695,65495.89267,65495.00066,5
1697,65495.77402,65495.00066,5
1699,65495.75977,65495.00066,5
1701,65495.72558,65495.00066,5
1703,65495.65018,65495.00066,5
1705,65495.61641,65494.70391,5
1707,65495.60229,65494.70391,5
1709,65495.57334,65494.70391,5
1711,65495.44662,65494.54208,5
1713,65495.38905,65494.54208,5
1715,65495.38738,65494.54208,5
1717,65495.34214,65494.35091,5
1719,65495.30998,65494.01273,5
1721,65495.13913,65494.01273,5
1723,65495.0889,65494.01273,5
1725,65495.04961,65494.01273,5
1727,65495.04951,65494.01273,5
1729,65495.01198,65493.69659,5
1731,65495.00066,65493.69659,5
1733,65494.87231,65493.69659,5
1735,65494.75792,65493.69659,5
1737,65494.70391,65493.36185,5
1739,65494.56997,65493.36185,5
1741,65494.56118,65493.36185,5
1743,65494.54208,65493.36185,5
1745,65494.40317,65493.36185,5
1747,65494.35091,65493.06631,5
1749,65494.14338,65493.06631,5
1751,65494.13195,65493.06631,5
1753,65494.10562,65493.06631,5
1755,65494.03416,65493.06631,5
1757,65494.01273,65493.06631,5
1759,65493.81986,65493.06631,5
1761,65493.81711,65493.06631,5
1763,65493.70602,65493.06631,5
1765,65493.69908,65493.06631,5
1767,65493.69659,65493.06631,5
1769,65493.61331,65493.06631,5
1771,65493.55737,65493.06631,5
